tconst,titleType,startYear,averageRating,numVotes,Popularity,threshold
tt0027438,movie,1936,7.1,4279,5.399135013,2
tt0027439,movie,1936,7,1455,2.500570395,2
tt0027440,movie,1936,7.3,1871,2.968902984,2
tt0027441,movie,1936,7.2,1308,2.379432683,2
tt0027442,movie,1936,7.1,1290,2.346555219,2
tt0027459,movie,1936,7,1666,2.716058631,2
tt0027478,movie,1936,7.3,2787,3.904387458,2
tt0027489,movie,1936,7.6,1223,2.350602953,2
tt0027515,movie,1936,7.1,1994,3.065530186,2
tt0027521,movie,1936,7,3512,4.601325376,2
tt0027532,movie,1936,7.8,7575,8.866707155,2
tt0027545,movie,1936,6.4,5371,6.412901157,2
tt0027552,movie,1937,7.6,1533,2.667197043,2
tt0027593,movie,1936,7,1448,2.493421496,2
tt0027623,movie,1936,7,2027,3.084737556,2
tt0027630,movie,1936,7.2,3766,4.889717439,2
tt0027652,movie,1936,7.9,10668,12.03999374,2
tt0027657,movie,1936,5.9,1279,2.161386256,1
tt0027672,movie,1936,7.5,2265,3.400273023,2
tt0027698,movie,1936,6.7,6757,7.871866868,2
tt0027752,movie,1936,7.8,2893,4.085115119,2
tt0027800,movie,1936,6.6,2096,3.097226946,2
tt0027869,movie,1936,6.6,1105,2.085147128,2
tt0027884,movie,1936,7.9,6671,7.957972519,2
tt0027893,movie,1936,7.3,1667,2.760563647,2
tt0027948,movie,1936,6.3,2162,3.121147104,2
tt0027969,movie,1936,6.6,1439,2.426251729,2
tt0027977,movie,1936,8.5,202514,208.0537673,3
tt0027996,movie,1936,7.9,18742,20.28573789,2
tt0028010,movie,1936,8,19626,21.20303627,3
tt0028021,movie,1936,7.2,1883,2.966663657,2
tt0028070,movie,1936,7.4,2638,3.766712622,2
tt0028096,movie,1936,7.5,11821,13.15954118,2
tt0028108,movie,1936,6.9,1876,2.916031014,2
tt0028118,movie,1936,7.1,1244,2.299576741,2
tt0028141,movie,1936,7.3,1865,2.962775356,2
tt0028167,movie,1936,7.1,1475,2.535490402,2
tt0028201,movie,1936,7.6,1768,2.907195789,2
tt0028203,movie,1936,6.5,1643,2.620096484,2
tt0028207,movie,1936,6.8,1126,2.135582988,2
tt0028212,movie,1936,7.1,13800,15.12265867,2
tt0028216,movie,1936,7.2,4653,5.795585046,2
tt0028219,movie,1936,6,1813,2.72123969,2
tt0028231,movie,1936,6.5,7376,8.475044614,2
tt0028249,movie,1936,7.4,2709,3.839222881,2
tt0028313,movie,1936,7.3,2126,3.229327155,2
tt0028315,movie,1936,7.1,1148,2.2015347,2
tt0028330,movie,1936,6.4,1191,2.143987293,2
tt0028333,movie,1936,7.6,11582,12.92995193,2
tt0028345,movie,1936,6.7,3016,4.051291086,2
tt0028346,movie,1936,3.8,7513,8.223605073,0
tt0028355,movie,1936,7.2,2021,3.107599091,2
tt0028356,movie,1936,7.5,2169,3.302230982,2
tt0028358,movie,1936,6.7,6708,7.821824576,2
tt0028373,movie,1936,6.6,1167,2.148465946,2
tt0028478,movie,1936,6.7,2242,3.260827132,2
tt0028505,movie,1936,7.1,2904,3.994887032,2
tt0028575,movie,1937,7.2,2033,3.119854346,2
tt0028597,movie,1937,7.7,16758,18.23054655,2
tt0028683,movie,1936,7.4,6945,8.165327936,2
tt0028691,movie,1937,8,8205,9.539097212,3
tt0028707,movie,1937,7,1297,2.339209536,2
tt0028708,movie,1937,7.2,1447,2.521389388,2
tt0028709,movie,1937,7.2,1276,2.346752003,2
tt0028737,movie,1937,7.3,1044,2.124311652,2
tt0028739,movie,1937,6.6,1283,2.266933412,2
tt0028757,movie,1937,6.8,1664,2.685026925,2
tt0028772,movie,1937,7.6,12454,13.82050047,2
tt0028773,movie,1937,7.3,5875,7.058073106,2
tt0028804,movie,1937,7,1750,2.801845417,2
tt0028816,movie,1937,7.6,2850,4.012211292,2
tt0028818,movie,1937,7.3,1535,2.625755841,2
tt0028842,movie,1937,6.6,1342,2.327188416,2
tt0028872,movie,1937,6.5,1565,2.540437326,2
tt0028944,movie,1937,7.5,4308,5.486730206,2
tt0028950,movie,1937,8.1,32163,34.02120863,3
tt0028988,movie,1937,7.3,3939,5.080891948,2
tt0029002,movie,1937,7.4,1356,2.457442867,2
tt0029030,movie,1937,7.2,2190,3.280193934,2
tt0029047,movie,1938,6.8,1999,3.027152797,2
tt0029058,movie,1937,7.5,1956,3.084700204,2
tt0029080,movie,1937,7.2,2811,3.914403386,2
tt0029087,movie,1937,6.8,1086,2.094732137,2
tt0029118,movie,1937,6.8,1247,2.25915681,2
tt0029120,movie,1937,6.5,1057,2.021631526,2
tt0029146,movie,1937,7.2,6637,7.821787225,2
tt0029162,movie,1937,7.7,11507,12.86785117,2
tt0029192,movie,1937,8.2,6743,8.074987794,3
tt0029201,movie,1936,7,1199,2.239124953,2
tt0029217,movie,1937,7.2,3257,4.369890368,2
tt0029284,movie,1940,7.4,8686,9.943361198,2
tt0029310,movie,1937,7.3,2057,3.158859438,2
tt0029314,movie,1937,7.8,1670,2.836100369,2
tt0029322,movie,1937,6.9,5632,6.751925864,2
tt0029335,movie,1937,7.5,1557,2.677212972,2
tt0029440,movie,1937,7.2,2226,3.316959699,2
tt0029442,movie,1937,7.7,4014,5.215465619,2
tt0029453,movie,1937,7.7,5966,7.208987118,2
tt0029511,movie,1937,6.6,1605,2.595782758,2
tt0029516,movie,1937,6.5,1431,2.403586977,2
tt0029546,movie,1937,7.5,6181,7.399571275,2
tt0029583,movie,1937,7.6,172004,176.7643299,2
tt0029604,movie,1937,7.7,7251,8.521320686,2
tt0029606,movie,1937,7.3,8144,9.375337594,2
tt0029608,movie,1937,7.4,4269,5.432406046,2
tt0029650,movie,1937,6.7,1221,2.218109176,2
tt0029658,movie,1937,7.2,1389,2.462155655,2
tt0029682,movie,1937,7.3,6379,7.572793821,2
tt0029695,movie,1937,6.8,1270,2.282646049,2
tt0029747,movie,1937,7.6,7269,8.525208987,2
tt0029751,movie,1937,7.1,1398,2.456852515,2
tt0029808,movie,1937,7.4,5250,6.434273151,2
tt0029811,movie,1937,6.9,8096,9.268338247,2
tt0029843,movie,1938,7.9,45225,47.33206465,2
tt0029844,movie,1938,7.1,1646,2.710127787,2
tt0029850,movie,1938,7.6,9979,11.2928541,2
tt0029852,movie,1938,6.9,1807,2.845563297,2
tt0029855,movie,1938,6.7,2326,3.346613917,2
tt0029864,movie,1938,7,2104,3.163375443,2
tt0029870,movie,1938,7.9,18959,20.50735375,2
tt0029923,movie,1938,7.6,3264,4.435017593,2
tt0029929,movie,1938,7.2,3015,4.122742723,2
tt0029942,movie,1938,7.3,4896,6.058248544,2
tt0029947,movie,1938,7.9,52513,54.77508959,2
tt0029957,movie,1938,7.6,6423,7.661213501,2
tt0029971,movie,1938,7.1,3113,4.208332725,2
tt0029984,movie,1938,6.9,1462,2.493224712,2
tt0029992,movie,1938,7.5,5856,7.067658116,2
tt0029995,movie,1938,7.1,1749,2.815318727,2
tt0030018,movie,1938,6.6,1129,2.109657638,2
tt0030044,movie,1938,7.5,2599,3.741377624,2
tt0030063,movie,1938,6.7,1145,2.14049256,2
tt0030127,movie,1938,7.5,1587,2.70785111,2
tt0030149,movie,1938,6.9,1614,2.648457944,2
tt0030241,movie,1938,7.8,13500,14.91773937,2
tt0030252,movie,1938,7.7,2055,3.214795222,2
tt0030287,movie,1938,7.5,11294,12.62133122,2
tt0030341,movie,1938,7.8,44465,46.54140391,2
tt0030386,movie,1938,6.8,1550,2.568602002,2
tt0030396,movie,1938,6.8,1933,2.959748894,2
tt0030418,movie,1938,7.4,2547,3.673776937,2
tt0030424,movie,1938,7.1,964,2.013620788,2
tt0030442,movie,1938,7.4,1476,2.579995418,2
tt0030522,movie,1938,7.8,4120,5.338214954,2
tt0030523,movie,1938,7.7,3430,4.619043204,2
tt0030637,movie,1938,7.8,7456,8.745175876,2
tt0030643,movie,1938,7.8,7722,9.016834031,2
tt0030657,movie,1938,7.1,1395,2.453788701,2
tt0030696,movie,1938,6.7,4556,5.624048826,2
tt0030744,movie,1938,7,1295,2.337166994,2
tt0030746,movie,1938,7,1079,2.116572402,2
tt0030755,movie,1938,6.9,1622,2.656628114,2
tt0030764,movie,1938,7.1,1753,2.819403812,2
tt0030824,movie,1938,6.7,1772,2.78082964,2
tt0030845,movie,1938,3.8,1455,2.036743784,0
tt0030848,movie,1938,6.9,1992,3.03449848,2
tt0030865,movie,1938,7.3,1597,2.689074659,2
tt0030879,movie,1938,6.7,1318,2.317172488,2
tt0030944,movie,1938,7.3,2963,4.084131199,2
tt0030993,movie,1938,7.9,22022,23.63550762,2
tt0031002,movie,1938,7.3,1175,2.258098187,2
tt0031020,movie,1939,6.8,1074,2.082476882,2
tt0031022,movie,1939,7.4,5933,7.131801421,2
tt0031033,movie,1939,6.3,1463,2.407278494,2
tt0031047,movie,1939,7.5,6088,7.304593048,2
tt0031060,movie,1939,6.9,5338,6.451672114,2
tt0031066,movie,1939,6.4,2204,3.178535079,2
tt0031067,movie,1939,7.6,3441,4.615782606,2
tt0031088,movie,1939,7.6,5237,6.449985788,2
tt0031143,movie,1939,7.2,2444,3.539596834,2
tt0031147,movie,1939,7.3,1516,2.606351687,2
tt0031148,movie,1939,6.8,1112,2.12128519,2
tt0031149,movie,1939,7.2,1219,2.288539541,2
tt0031173,movie,1939,6.7,1375,2.37538495,2
tt0031210,movie,1939,7.5,9408,10.69521363,2
tt0031225,movie,1939,7.7,9509,10.82735119,2
tt0031235,movie,1939,7.1,4382,5.504325953,2
tt0031252,movie,1939,7.1,5346,6.488831447,2
tt0031260,movie,1939,7.3,2641,3.755281854,2
tt0031302,movie,1939,6.8,1186,2.196859263,2
tt0031314,movie,1939,7.1,1741,2.807148557,2
tt0031322,movie,1939,6.9,4410,5.503932385,2
tt0031334,movie,1939,7.5,5268,6.467150615,2
tt0031359,movie,1940,7.3,3551,4.6846387,2
tt0031377,movie,1939,6.9,1651,2.68624498,2
tt0031381,movie,1939,8.1,274204,281.2107255,3
tt0031385,movie,1939,7.9,9319,10.66229881,2
tt0031397,movie,1939,6.7,3630,4.67835164,2
tt0031398,movie,1939,7.4,10458,11.75305387,2
tt0031448,movie,1939,7.5,8921,10.19785453,2
tt0031455,movie,1939,7.8,9849,11.189078,2
tt0031473,movie,1939,6.6,1242,2.225061291,2
tt0031477,movie,1939,7.1,2488,3.570038188,2
tt0031491,movie,1939,6.7,2132,3.148487293,2
tt0031500,movie,1939,7,2416,3.482012075,2
tt0031505,movie,1939,6.3,8428,9.520432816,2
tt0031507,movie,1939,7,3760,4.854600648,2
tt0031514,movie,1939,7.7,6242,7.490857985,2
tt0031516,movie,1939,7,1870,2.924397968,2
tt0031580,movie,1939,7.2,5339,6.49617713,2
tt0031593,movie,1939,7.3,4066,5.210593398,2
tt0031602,movie,1939,6.4,3073,4.066019803,2
tt0031614,movie,1939,6.9,1323,2.351268007,2
tt0031619,movie,1939,7.1,1383,2.441533446,2
tt0031647,movie,1939,7.9,4211,5.445645221,2
tt0031678,movie,1939,6.5,1122,2.088014158,2
tt0031679,movie,1939,8.1,101657,104.9934335,3
tt0031725,movie,1939,7.9,17922,19.44829546,2
tt0031742,movie,1939,7.9,5226,6.482235549,2
tt0031747,movie,1939,6.4,1881,2.848664462,2
tt0031750,movie,1939,7.6,3002,4.167444523,2
tt0031754,movie,1939,7.7,1721,2.873690621,2
tt0031762,movie,1939,7.7,11582,12.94444651,2
tt0031826,movie,1939,7.1,4797,5.928153526,2
tt0031835,movie,1939,6.9,1754,2.79143592,2
tt0031851,movie,1939,5.7,1778,2.642011451,1
tt0031867,movie,1939,8,12056,13.47201283,3
tt0031885,movie,1939,8,25199,26.89458099,3
tt0031951,movie,1939,7.1,8467,9.676219048,2
tt0031968,movie,1939,6.9,1853,2.892541775,2
tt0031971,movie,1939,7.9,40293,42.2951548,2
tt0031973,movie,1939,7,1207,2.247295123,2
tt0031983,movie,1939,6.9,2156,3.201986966,2
tt0032007,movie,1939,6.6,3056,4.077647355,2
tt0032022,movie,1939,6.8,1866,2.89132372,2
tt0032043,movie,1938,6.6,1025,2.003445427,2
tt0032049,movie,1939,6.7,1671,2.677681242,2
tt0032080,movie,1939,7.1,2471,3.552676576,2
tt0032138,movie,1939,8,360920,369.7567895,3
tt0032143,movie,1939,7.8,11954,13.338854,2
tt0032145,movie,1939,7.6,15479,16.90984603,2
tt0032152,movie,1939,7.1,1476,2.536511673,2
tt0032155,movie,1939,7.6,7045,8.296444225,2
tt0032156,movie,1939,7.9,2939,4.146588179,2
tt0032181,movie,1940,7.3,1579,2.670691776,2
tt0032186,movie,1940,8.2,992,2.201656781,3
tt0032194,movie,1940,7.5,4117,5.291667396,2
tt0032215,movie,1940,4.6,1506,2.204785271,1
tt0032221,movie,1940,6.8,1061,2.069200356,2
tt0032234,movie,1940,7.2,6451,7.63183077,2
tt0032247,movie,1940,6.6,1373,2.358847826,2
tt0032258,movie,1940,6.3,1882,2.835191152,2
tt0032264,movie,1940,6.5,1457,2.43014003,2
tt0032273,movie,1940,7.1,2908,3.998972117,2
tt0032284,movie,1940,7.4,2010,3.125354271,2
tt0032285,movie,1940,7,2259,3.321672488,2
tt0032324,movie,1940,7.3,1400,2.487884221,2
tt0032325,movie,1940,7.3,1201,2.28465124,2
tt0032326,movie,1940,7.3,1149,2.231545135,2
tt0032338,movie,1940,7.4,3087,4.225263417,2
tt0032339,movie,1939,7.4,3347,4.490793944,2
tt0032342,movie,1940,7.3,2006,3.106774604,2
tt0032349,movie,1940,6.6,1228,2.210763493,2
tt0032376,movie,1940,6.7,1806,2.815552862,2
tt0032383,movie,1940,6.8,2230,3.263066458,2
tt0032390,movie,1940,5.5,2438,3.287061319,1
tt0032412,movie,1940,6.4,2096,3.068237783,2
tt0032413,movie,1940,7.4,1366,2.46765558,2
tt0032432,movie,1940,7.1,1456,2.516086248,2
tt0032455,movie,1940,7.8,84485,87.41267971,2
tt0032467,movie,1940,6.7,1665,2.671553615,2
tt0032475,movie,1940,6.8,1182,2.192774178,2
tt0032484,movie,1940,7.5,17213,18.66623581,2
tt0032520,movie,1940,7.2,2854,3.95831805,2
tt0032536,movie,1940,6.9,4919,6.023759456,2
tt0032551,movie,1940,8,83138,86.06601649,3
tt0032553,movie,1940,8.4,190265,195.529721,3
tt0032554,movie,1940,7.4,3210,4.350879782,2
tt0032599,movie,1940,7.9,50386,52.60284562,2
tt0032617,movie,1940,7.5,2756,3.901717212,2
tt0032635,movie,1940,6.6,3244,4.269646352,2
tt0032636,movie,1939,6.7,1286,2.284491808,2
tt0032637,movie,1940,6.1,2009,2.935903438,2
tt0032651,movie,1940,7,1074,2.111466045,2
tt0032653,movie,1940,5.2,2851,3.665362604,1
tt0032671,movie,1940,7,2980,4.058009066,2
tt0032676,movie,1940,6.8,1672,2.693197095,2
tt0032701,movie,1940,7.6,10979,12.31412536,2
tt0032728,movie,1940,7,3615,4.706516315,2
tt0032762,movie,1940,7.5,8924,10.20091834,2
tt0032811,movie,1940,7.8,4244,5.464852591,2
tt0032818,movie,1940,6.1,3262,4.215556326,2
tt0032819,movie,1940,7.1,1095,2.147407323,2
tt0032828,movie,1940,6.9,2446,3.498155632,2
tt0032842,movie,1940,7.2,4256,5.390140356,2
tt0032850,movie,1940,6.6,1367,2.352720198,2
tt0032851,movie,1940,7.1,3113,4.208332725,2
tt0032871,movie,1940,5.7,1250,2.102780226,1
tt0032873,movie,1940,6.5,1488,2.461799439,2
tt0032881,movie,1940,6.6,2215,3.218758226,2
tt0032904,movie,1940,7.9,60431,62.86151542,2
tt0032910,movie,1940,7.4,123019,126.7083681,2
tt0032943,movie,1940,7.4,7051,8.273582689,2
tt0032946,movie,1940,6.9,1227,2.253225966,2
tt0032976,movie,1940,8.1,115265,118.8908928,3
tt0032981,movie,1940,7.6,4284,5.476714278,2
tt0032983,movie,1940,6.6,2709,3.723266228,2
tt0032993,movie,1940,6.8,3414,4.472251629,2
tt0033021,movie,1940,6.3,3021,3.998419116,2
tt0033022,movie,1940,7.2,2369,3.46300149,2
tt0033028,movie,1940,7.7,8656,9.956206805,2
tt0033029,movie,1940,5.8,1219,2.085615399,1
tt0033038,movie,1940,6.8,1098,2.106987392,2
tt0033045,movie,1940,8.1,25842,27.565753,3
tt0033105,movie,1940,6.9,2068,3.112115096,2
tt0033107,movie,1940,6.9,3384,4.456108073,2
tt0033110,movie,1940,6.9,1319,2.347182922,2
tt0033149,movie,1940,7.3,6699,7.899600624,2
tt0033152,movie,1940,7.5,11282,12.60907597,2
tt0033174,movie,1940,6.5,1231,2.199332725,2
tt0033175,movie,1940,6.7,1149,2.144577645,2
tt0033226,movie,1940,6.8,2065,3.0945567,2
tt0033238,movie,1940,7.8,8467,9.777681119,2
tt0033253,movie,1940,7.4,4763,5.936914048,2
tt0033317,movie,1941,7.2,1045,2.110838342,2
tt0033373,movie,1941,7.8,9972,11.31469436,2
tt0033388,movie,1941,6.7,4541,5.608729757,2
tt0033397,movie,1941,6.3,1369,2.311278996,2
tt0033405,movie,1941,6.9,2191,3.237731461,2
tt0033407,movie,1941,6.9,1650,2.685223709,2
tt0033432,movie,1941,7,2788,3.861924984,2
tt0033436,movie,1941,7.1,3812,4.922201335,2
tt0033458,movie,1941,7.1,1178,2.232172838,2
tt0033467,movie,1941,8.3,377732,386.9698856,3
tt0033477,movie,1941,7.1,1637,2.700936346,2
tt0033519,movie,1941,7.2,1068,2.134327581,2
tt0033532,movie,1941,7.7,4338,5.546357507,2
tt0033533,movie,1941,7.7,3320,4.506703365,2
tt0033537,movie,1941,6.5,1523,2.497543933,2
tt0033553,movie,1941,6.8,7902,9.055717041,2
tt0033563,movie,1941,7.2,113469,116.9262384,2
tt0033582,movie,1941,7.2,987,2.051604609,2
tt0033616,movie,1941,6.9,993,2.014248492,2
tt0033627,movie,1941,7.3,5496,6.671011299,2
tt0033654,movie,1941,7.4,1827,2.93846163,2
tt0033660,movie,1941,6.4,1293,2.248156962,2
tt0033676,movie,1941,6.3,1197,2.135620339,2
tt0033677,movie,1941,7.1,3258,4.356417057,2
tt0033704,movie,1941,7.5,2602,3.744441438,2
tt0033712,movie,1941,7.6,5536,6.755345894,2
tt0033717,movie,1941,7.5,14201,15.59016678,2
tt0033722,movie,1941,7.4,1768,2.878206626,2
tt0033723,movie,1941,7.5,3271,4.42767191,2
tt0033727,movie,1941,7,1055,2.092061891,2
tt0033729,movie,1941,7.7,19965,21.50576348,2
tt0033740,movie,1941,7.2,3528,4.646654879,2
tt0033754,movie,1941,6.8,2785,3.829872007,2
tt0033760,movie,1941,5.2,1658,2.446985992,1
tt0033766,movie,1941,7.6,1134,2.259709811,2
tt0033774,movie,1941,7.1,2499,3.581272172,2
tt0033781,movie,1941,6.7,1384,2.384576391,2
tt0033787,movie,1941,5.2,1838,2.630814819,1
tt0033804,movie,1941,7.8,17998,19.51141749,2
tt0033836,movie,1941,8,9684,11.0495574,3
tt0033852,movie,1941,7.5,2501,3.641293041,2
tt0033868,movie,1941,6.9,1108,2.131694687,2
tt0033870,movie,1941,8,144043,148.2665425,3
tt0033873,movie,1941,7.3,4552,5.70693123,2
tt0033874,movie,1942,7.6,6398,7.63568172,2
tt0033879,movie,1941,6.2,1156,2.079253636,2
tt0033891,movie,1941,7.7,11381,12.73917099,2
tt0033918,movie,1941,6.9,980,2.000971965,2
tt0033922,movie,1941,6.4,8715,9.828032249,2
tt0033945,movie,1941,7.2,2043,3.130067059,2
tt0033980,movie,1941,6.8,1073,2.081455611,2
tt0033987,movie,1941,6.9,1220,2.246077068,2
tt0034012,movie,1941,7.1,5881,7.035211571,2
tt0034027,movie,1941,7.2,1285,2.355943444,2
tt0034055,movie,1941,6.1,1488,2.403821112,2
tt0034091,movie,1941,6.9,2356,3.406241218,2
tt0034116,movie,1941,6.8,2781,3.825786922,2
tt0034162,movie,1941,7.5,2996,4.146822314,2
tt0034167,movie,1941,7.7,14523,15.94800528,2
tt0034172,movie,1941,7.3,5058,6.223694488,2
tt0034175,movie,1941,6.7,2414,3.436485788,2
tt0034182,movie,1941,7,1801,2.853930251,2
tt0034224,movie,1941,5.5,1460,2.288258027,1
tt0034236,movie,1941,7.3,2925,4.045322891,2
tt0034240,movie,1941,7.9,22694,24.32180191,2
tt0034241,movie,1941,7.2,1288,2.359007258,2
tt0034248,movie,1941,7.4,30299,32.01609693,2
tt0034251,movie,1941,7.1,1449,2.508937349,2
tt0034266,movie,1941,6.6,2661,3.674245208,2
tt0034269,movie,1941,6.7,1055,2.048578147,2
tt0034272,movie,1941,7.2,3774,4.897887609,2
tt0034274,movie,1941,6.7,2109,3.124998054,2
tt0034277,movie,1941,7.2,5501,6.661623074,2
tt0034297,movie,1941,6.5,1882,2.864180315,2
tt0034298,movie,1941,7.4,991,2.084678857,2
tt0034303,movie,1941,6.9,2449,3.501219445,2
tt0034328,movie,1941,6.3,1479,2.423618834,2
tt0034384,movie,1941,6.7,2252,3.271039844,2
tt0034398,movie,1941,7.3,22208,23.73849659,2
tt0034399,movie,1941,7.2,2569,3.667255741,2
tt0034405,movie,1941,6.5,1150,2.116609753,2
tt0034409,movie,1941,6.8,2015,3.043493137,2
tt0034415,movie,1941,6.8,2342,3.377448839,2
tt0034428,movie,1942,6.8,4056,5.127907778,2
tt0034449,movie,1942,7.1,3596,4.701606743,2
tt0034461,movie,1942,7.6,1467,2.59979314,2
tt0034465,movie,1942,6.1,1180,2.089269564,2
tt0034478,movie,1942,7.4,2631,3.759563723,2
tt0034485,movie,1941,6.7,1295,2.293683249,2
tt0034492,movie,1942,7.3,124455,128.160419,2
tt0034493,movie,1944,7.7,2206,3.369007182,2
tt0034514,movie,1942,6.5,1085,2.050227121,2
tt0034522,movie,1942,6.8,3795,4.861355979,2
tt0034578,movie,1942,6.4,1311,2.266539844,2
tt0034583,movie,1942,8.5,495400,507.1698213,3
tt0034586,movie,1942,7.2,1162,2.230327079,2
tt0034587,movie,1942,7.3,18569,20.02209047,2
tt0034591,movie,1942,7.7,2235,3.398624049,2
tt0034613,movie,1942,4.5,2678,3.387220605,1
tt0034622,movie,1942,6.7,1018,2.01079111,2
tt0034646,movie,1942,6.9,1893,2.933392625,2
tt0034694,movie,1943,7.2,1770,2.851260005,2
tt0034711,movie,1942,6.7,1090,2.084322641,2
tt0034734,movie,1942,7,1498,2.544485059,2
tt0034742,movie,1942,6.8,3327,4.38340103,2
tt0034746,movie,1942,7.1,2970,4.062290935,2
tt0034778,movie,1942,7.6,3054,4.220550629,2
tt0034780,movie,1942,7,1379,2.42295378,2
tt0034786,movie,1942,6.2,5178,6.186806641,2
tt0034798,movie,1942,7.1,5219,6.359129997,2
tt0034828,movie,1943,7.1,1017,2.067748165,2
tt0034862,movie,1942,7.4,12490,13.82827707,2
tt0034881,movie,1942,7.2,6302,7.479661353,2
tt0034889,movie,1942,6.4,1060,2.010200758,2
tt0034890,movie,1942,7.4,3833,4.987131776,2
tt0034891,movie,1942,7.2,4839,5.9855415,2
tt0034902,movie,1942,6.1,1557,2.474288829,2
tt0034922,movie,1943,6.6,3651,4.685303754,2
tt0034928,movie,1942,6.7,3593,4.640564603,2
tt0034936,movie,1942,6.8,2080,3.109875769,2
tt0034946,movie,1942,7.5,3750,4.916860844,2
tt0034965,movie,1942,7.4,2163,3.281608773,2
tt0035015,movie,1942,7.7,21040,22.60363008,2
tt0035017,movie,1943,7.4,1067,2.162295473,2
tt0035019,movie,1942,7.4,5770,6.965334206,2
tt0035020,movie,1942,6.7,1023,2.015897466,2
tt0035034,movie,1941,6.7,1202,2.198705022,2
tt0035082,movie,1942,6.9,1329,2.357395635,2
tt0035093,movie,1942,7.6,14946,16.36550845,2
tt0035096,movie,1942,5.8,2593,3.488842109,1
tt0035100,movie,1942,7.2,1117,2.184369873,2
tt0035105,movie,1942,7.1,1242,2.297534199,2
tt0035124,movie,1942,6.3,1087,2.0232805,2
tt0035140,movie,1942,7.9,14255,15.70329375,2
tt0035151,movie,1942,6.5,2454,3.448347475,2
tt0035153,movie,1942,7,1761,2.813079401,2
tt0035160,movie,1943,7.7,6352,7.603197824,2
tt0035169,movie,1942,7.5,10252,11.55716657,2
tt0035173,movie,1942,7,2070,3.12865222,2
tt0035209,movie,1942,7,1782,2.834526097,2
tt0035211,movie,1942,7.7,9304,10.61799058,2
tt0035228,movie,1942,7.8,1046,2.198827103,2
tt0035238,movie,1942,8,6580,7.879531416,3
tt0035244,movie,1942,6.7,2758,3.787803101,2
tt0035250,movie,1942,6.3,1304,2.244896364,2
tt0035252,movie,1942,6.7,1354,2.353938253,2
tt0035259,movie,1942,6.2,1079,2.000615749,2
tt0035262,movie,1942,7.1,4893,6.026195567,2
tt0035272,movie,1942,6.9,1541,2.573905142,2
tt0035279,movie,1942,7.2,21885,23.39413139,2
tt0035317,movie,1942,6.6,5070,6.134487671,2
tt0035318,movie,1942,6.6,3879,4.918153602,2
tt0035360,movie,1942,7.1,1354,2.41191658,2
tt0035369,movie,1942,6.7,2279,3.298614168,2
tt0035415,movie,1942,7.3,1815,2.911711793,2
tt0035417,movie,1942,7.5,6836,8.06850395,2
tt0035419,movie,1942,6.6,2997,4.017392351,2
tt0035423,movie,2001,6.4,76302,78.85269286,2
tt0035429,movie,1942,7.5,2931,4.080439682,2
tt0035431,movie,1942,6.8,999,2.005881538,2
tt0035432,movie,1942,7.5,7868,9.12245589,2
tt0035446,movie,1942,8.3,24550,26.27525969,3
tt0035460,movie,1942,6.3,1388,2.33068315,2
tt0035521,movie,1942,7.3,1798,2.894350182,2
tt0035530,movie,1942,6.8,1698,2.719750148,2
tt0035555,movie,1942,7.5,2147,3.279763015,2
tt0035567,movie,1942,7.2,8607,9.833691606,2
tt0035575,movie,1942,7.7,13327,14.72656486,2
tt0035583,movie,1942,7.3,3029,4.151535102,2
tt0035605,movie,1943,6.5,1725,2.703840727,2
tt0035608,movie,1943,7,3317,4.40217748,2
tt0035616,movie,1943,7,2793,3.86703134,2
