Netflix,Hulu,Prime Video,Disney+,Type,Runtime,IMDb,Threshold
0,0,1,0,0,93,5.3,1
0,0,1,0,0,90,5.3,1
0,0,1,0,0,98,5.3,1
0,0,1,0,0,96,5.3,1
0,0,1,0,0,80,5.3,1
0,0,1,0,0,100,5.3,1
0,0,1,0,0,106,5.3,1
0,0,1,0,0,80,5.3,1
0,0,1,0,0,75,5.3,1
0,0,1,0,0,84,5.3,1
0,0,1,0,0,122,5.3,1
0,0,1,0,0,130,5.3,1
0,0,1,0,0,,5.3,1
0,0,1,0,0,88,5.3,1
0,0,1,0,0,127,5.3,1
0,0,1,0,0,141,5.3,1
0,0,1,0,0,86,5.3,1
0,0,1,0,0,85,5.3,1
0,0,1,0,0,82,5.3,1
0,0,1,0,0,60,5.3,1
0,0,1,0,0,99,5.3,1
0,0,1,0,0,95,5.3,1
0,0,1,0,0,88,5.3,1
0,0,1,0,0,94,5.3,1
0,0,1,0,0,86,5.3,1
0,0,1,0,0,105,5.3,1
0,0,1,0,0,87,5.3,1
0,0,1,0,0,84,5.3,1
0,0,1,0,0,105,5.3,1
0,0,1,0,0,86,5.3,1
0,0,1,0,0,88,5.3,1
0,0,1,0,0,15,5.3,1
0,0,1,0,0,75,5.3,1
0,0,1,0,0,86,5.3,1
0,0,1,0,0,96,5.3,1
0,0,1,0,0,86,5.3,1
0,0,1,0,0,99,5.3,1
0,0,1,0,0,83,5.3,1
0,0,1,0,0,86,5.3,1
0,0,1,0,0,95,5.3,1
0,0,1,0,0,114,5.3,1
0,0,1,0,0,74,5.3,1
0,0,1,0,0,86,5.3,1
0,0,1,0,0,158,5.3,1
0,0,1,0,0,98,5.3,1
0,0,1,0,0,113,5.3,1
0,0,1,0,0,149,5.3,1
0,0,1,0,0,83,5.3,1
0,0,1,0,0,97,5.3,1
0,0,1,0,0,107,5.3,1
0,0,1,0,0,98,5.3,1
0,0,1,0,0,94,5.3,1
0,0,1,0,0,86,5.3,1
0,0,1,0,0,97,5.3,1
0,0,1,0,0,105,5.3,1
0,0,1,0,0,47,5.3,1
0,0,1,0,0,75,5.3,1
0,0,1,0,0,90,5.3,1
0,0,1,0,0,97,5.3,1
0,0,1,0,0,95,5.3,1
0,0,1,0,0,83,5.3,1
0,0,1,0,0,90,5.3,1
0,0,1,0,0,86,5.3,1
0,0,1,0,0,108,5.3,1
0,0,1,0,0,95,5.3,1
0,0,1,0,0,30,5.3,1
0,0,1,0,0,102,5.3,1
0,0,1,0,0,78,5.3,1
0,0,1,0,0,94,5.3,1
0,0,1,0,0,80,5.3,1
0,0,1,0,0,80,5.3,1
0,0,1,0,0,83,5.3,1
0,0,1,0,0,96,5.3,1
0,0,1,0,0,,5.3,1
0,0,1,0,0,60,5.3,1
0,0,1,0,0,150,5.3,1
0,0,1,0,0,98,5.3,1
0,0,1,0,0,92,5.3,1
0,0,1,0,0,87,5.3,1
0,0,1,0,0,113,5.3,1
0,0,1,0,0,83,5.3,1
0,0,1,0,0,114,5.3,1
0,0,1,0,0,158,5.3,1
0,0,1,0,0,120,5.3,1
0,0,1,0,0,85,5.3,1
0,0,1,0,0,90,5.3,1
0,0,1,0,0,,5.3,1
0,0,1,0,0,120,5.3,1
0,0,1,0,0,85,5.3,1
0,0,1,0,0,104,5.3,1
0,0,1,0,0,96,5.3,1
0,0,1,0,0,25,5.3,1
0,0,1,0,0,95,5.3,1
0,0,1,0,0,100,5.3,1
0,0,1,0,0,83,5.3,1
0,0,1,0,0,90,5.3,1
0,0,1,0,0,85,5.3,1
0,0,1,0,0,104,5.3,1
0,0,1,0,0,93,5.3,1
0,0,1,0,0,102,5.3,1
0,0,1,0,0,88,5.3,1
0,0,1,0,0,97,5.3,1
0,0,1,0,0,100,5.3,1
0,0,1,0,0,94,5.3,1
0,0,1,0,0,91,5.3,1
0,0,1,0,0,120,5.3,1
0,0,1,0,0,85,5.3,1
0,0,1,0,0,90,5.3,1
0,0,1,0,0,89,5.3,1
0,0,1,0,0,60,5.3,1
0,0,1,0,0,132,5.3,1
0,0,1,0,0,117,5.3,1
0,0,1,0,0,82,5.3,1
0,0,1,0,0,111,5.3,1
0,0,1,0,0,48,5.3,1
0,0,1,0,0,86,5.3,1
0,0,1,0,0,130,5.3,1
0,0,1,0,0,61,5.3,1
0,0,1,0,0,71,5.3,1
0,0,1,0,0,80,5.3,1
0,0,1,0,0,12,5.3,1
0,0,1,0,0,60,5.3,1
0,0,1,0,0,90,5.3,1
0,0,1,0,0,98,5.3,1
0,0,1,0,0,71,5.3,1
0,0,1,0,0,110,5.3,1
0,0,1,0,0,80,5.3,1
0,0,1,0,0,92,5.3,1
0,0,1,0,0,80,5.3,1
0,0,1,0,0,73,5.3,1
0,0,1,0,0,97,5.3,1
0,0,1,0,0,166,5.3,1
0,0,1,0,0,111,5.3,1
0,0,1,0,0,109,5.3,1
0,0,1,0,0,80,5.3,1
0,0,1,0,0,83,5.3,1
0,0,1,0,0,11,5.3,1
0,0,1,0,0,142,5.3,1
0,0,1,0,0,113,5.3,1
0,0,1,0,0,94,5.3,1
0,0,1,0,0,,5.3,1
0,0,1,0,0,84,5.3,1
0,0,1,0,0,95,5.3,1
0,0,1,0,0,91,5.3,1
0,0,1,0,0,90,5.3,1
0,0,1,0,0,80,5.3,1
0,0,1,0,0,130,5.3,1
0,0,1,0,0,90,5.3,1
0,0,1,0,0,93,5.3,1
0,0,1,0,0,70,5.3,1
0,0,1,0,0,106,5.3,1
0,0,1,0,0,98,5.3,1
0,0,1,0,0,155,5.3,1
0,0,1,0,0,70,5.3,1
0,0,1,0,0,52,5.3,1
0,0,1,0,0,84,5.3,1
0,0,1,0,0,71,5.3,1
0,0,1,0,0,56,5.3,1
0,0,1,0,0,81,5.3,1
0,0,1,0,0,95,5.3,1
0,0,1,0,0,65,5.3,1
0,0,1,0,0,54,5.3,1
0,0,1,0,0,74,5.3,1
0,0,1,0,0,85,5.3,1
0,0,1,0,0,93,5.3,1
0,0,1,0,0,104,5.3,1
0,0,1,0,0,61,5.3,1
0,0,1,0,0,92,5.3,1
0,0,1,0,0,93,5.3,1
0,0,1,0,0,115,5.3,1
0,0,1,0,0,54,5.3,1
0,0,1,0,0,111,5.3,1
0,0,1,0,0,70,5.3,1
0,0,1,0,0,86,5.3,1
0,0,1,0,0,102,5.3,1
0,0,1,0,0,114,5.3,1
0,0,1,0,0,90,5.3,1
0,0,1,0,0,56,5.3,1
0,0,1,0,0,103,5.3,1
0,0,1,0,0,124,5.3,1
0,0,1,0,0,83,5.3,1
0,0,1,0,0,78,5.3,1
0,0,1,0,0,87,5.3,1
0,0,1,0,0,86,5.3,1
0,0,1,0,0,163,5.3,1
0,0,1,0,0,80,5.3,1
0,0,1,0,0,97,5.3,1
0,0,1,0,0,63,5.3,1
0,0,1,0,0,85,5.3,1
0,0,1,0,0,150,5.3,1
0,0,1,0,0,98,5.3,1
0,0,1,0,0,90,5.3,1
0,0,1,0,0,95,5.3,1
0,0,1,0,0,88,5.3,1
0,0,1,0,0,90,5.3,1
0,0,1,0,0,64,5.3,1
0,0,1,0,0,116,5.3,1
0,0,1,0,0,21,5.3,1
0,0,1,0,0,83,5.3,1
0,0,1,0,0,85,5.3,1
0,0,1,0,0,,5.3,1
0,0,1,0,0,107,5.3,1
0,0,1,0,0,91,5.3,1
0,0,1,0,0,100,5.3,1
0,0,1,0,0,69,5.3,1
0,0,1,0,0,86,5.3,1
0,0,1,0,0,112,5.3,1
0,0,1,0,0,97,5.3,1
0,0,1,0,0,61,5.3,1
0,0,1,0,0,96,5.3,1
0,0,1,0,0,86,5.3,1
0,0,1,0,0,91,5.3,1
0,0,1,0,0,108,5.3,1
0,0,1,0,0,99,5.3,1
0,0,1,0,0,94,5.3,1
0,0,1,0,0,109,5.3,1
0,0,1,0,0,91,5.3,1
0,0,1,0,0,84,5.3,1
0,0,1,0,0,58,5.3,1
0,0,1,0,0,100,5.3,1
0,0,1,0,0,110,5.3,1
0,0,1,0,0,160,5.3,1
0,0,1,0,0,160,5.3,1
0,0,1,0,0,99,5.3,1
0,0,1,0,0,,5.3,1
0,0,1,0,0,28,5.3,1
0,0,1,0,0,87,5.3,1
0,0,1,0,0,96,5.3,1
0,0,1,0,0,59,5.3,1
0,0,1,0,0,65,5.3,1
0,0,1,0,0,80,5.3,1
0,0,1,0,0,82,5.3,1
0,0,1,0,0,90,5.3,1
0,0,1,0,0,90,5.3,1
0,0,1,0,0,,5.3,1
0,0,1,0,0,90,5.3,1
0,0,1,0,0,93,5.3,1
0,0,1,0,0,108,5.3,1
0,0,1,0,0,66,5.3,1
0,0,1,0,0,89,5.3,1
0,0,1,0,0,105,5.3,1
0,0,1,0,0,64,5.3,1
0,0,1,0,0,87,5.3,1
0,0,1,0,0,60,5.3,1
0,0,1,0,0,54,5.3,1
0,0,1,0,0,100,5.3,1
0,0,1,0,0,97,5.3,1
0,0,1,0,0,88,5.3,1
0,0,1,0,0,86,5.3,1
0,0,1,0,0,94,5.3,1
0,0,1,0,0,92,5.3,1
0,0,1,0,0,85,5.3,1
0,0,1,0,0,120,5.3,1
0,0,1,0,0,62,5.3,1
0,0,1,0,0,85,5.3,1
0,0,1,0,0,63,5.3,1
0,0,1,0,0,58,5.3,1
0,0,1,0,0,76,5.3,1
0,0,1,0,0,100,5.3,1
0,0,1,0,0,64,5.3,1
0,0,1,0,0,107,5.3,1
0,0,1,0,0,92,5.3,1
0,0,1,0,0,69,5.3,1
0,0,1,0,0,84,5.3,1
0,0,1,0,0,86,5.3,1
0,0,1,0,0,90,5.3,1
0,0,1,0,0,88,5.3,1
0,0,1,0,0,61,5.3,1
0,0,1,0,0,83,5.3,1
0,0,1,0,0,98,5.3,1
0,0,1,0,0,61,5.3,1
0,0,1,0,0,67,5.3,1
0,0,1,0,0,120,5.3,1
0,0,1,0,0,100,5.3,1
0,0,0,1,0,85,5.3,1
0,0,0,1,0,93,5.3,1
0,0,0,1,0,76,5.3,1
0,0,0,1,0,117,5.3,1
0,0,0,1,0,69,5.3,1
0,0,0,1,0,93,5.3,1
0,0,0,1,0,79,5.3,1
0,0,0,1,0,44,5.3,1
0,0,0,1,0,96,5.3,1
0,0,0,1,0,81,5.3,1
0,0,0,1,0,93,5.3,1
1,0,1,0,0,105,5.4,1
1,0,0,0,0,77,5.4,1
1,0,1,0,0,91,5.4,1
1,0,0,0,0,82,5.4,1
1,0,0,0,0,84,5.4,1
1,0,0,0,0,100,5.4,1
1,0,0,0,0,101,5.4,1
1,0,0,0,0,123,5.4,1
1,0,0,0,0,105,5.4,1
1,0,0,0,0,95,5.4,1
1,1,0,0,0,116,5.4,1
1,0,0,0,0,92,5.4,1
1,0,0,0,0,91,5.4,1
1,0,1,0,0,126,5.4,1
1,0,0,0,0,108,5.4,1
1,0,0,0,0,95,5.4,1
1,0,0,0,0,103,5.4,1
1,0,0,0,0,96,5.4,1
1,0,0,0,0,93,5.4,1
1,0,0,0,0,129,5.4,1
1,0,0,0,0,92,5.4,1
1,0,0,0,0,101,5.4,1
1,0,0,0,0,81,5.4,1
1,0,0,0,0,94,5.4,1
1,0,0,0,0,108,5.4,1
1,0,1,0,0,113,5.4,1
1,0,0,0,0,92,5.4,1
1,0,0,0,0,83,5.4,1
1,0,1,0,0,92,5.4,1
1,0,0,0,0,132,5.4,1
1,0,0,0,0,129,5.4,1
1,0,0,0,0,154,5.4,1
1,0,0,0,0,90,5.4,1
1,0,0,0,0,84,5.4,1
1,0,0,0,0,137,5.4,1
1,0,0,0,0,45,5.4,1
1,0,0,0,0,122,5.4,1
1,0,0,0,0,131,5.4,1
1,0,0,0,0,83,5.4,1
1,0,0,0,0,79,5.4,1
1,0,0,0,0,90,5.4,1
1,0,0,0,0,145,5.4,1
1,0,0,0,0,91,5.4,1
1,0,0,0,0,110,5.4,1
1,0,0,0,0,169,5.4,1
1,0,0,0,0,117,5.4,1
1,0,0,0,0,142,5.4,1
1,0,0,0,0,89,5.4,1
1,0,0,0,0,43,5.4,1
1,0,0,0,0,155,5.4,1
1,0,0,0,0,94,5.4,1
1,0,0,0,0,121,5.4,1
1,0,0,0,0,,5.4,1
1,0,0,0,0,89,5.4,1
1,0,0,0,0,62,5.4,1
1,0,0,0,0,,5.4,1
1,0,0,0,0,97,5.4,1
1,0,0,0,0,100,5.4,1
1,0,0,0,0,,5.4,1
1,0,0,0,0,89,5.4,1
1,0,0,0,0,38,5.4,1
1,0,0,0,0,95,5.4,1
1,0,0,0,0,84,5.4,1
1,0,0,0,0,89,5.4,1
1,0,1,0,0,94,5.4,1
1,0,1,0,0,105,5.4,1
1,0,0,0,0,105,5.4,1
1,0,0,0,0,44,5.4,1
1,0,0,0,0,89,5.4,1
1,0,0,0,0,127,5.4,1
1,0,1,0,0,84,5.4,1
1,0,0,0,0,120,5.4,1
1,0,0,0,0,143,5.4,1
1,0,0,0,0,95,5.4,1
0,1,0,0,0,124,5.4,1
0,1,1,0,0,93,5.4,1
0,1,0,0,0,101,5.4,1
0,1,0,0,0,93,5.4,1
0,1,0,0,0,94,5.4,1
0,1,0,0,0,128,5.4,1
0,1,0,0,0,91,5.4,1
0,1,0,0,0,100,5.4,1
0,1,1,0,0,86,5.4,1
0,1,1,0,0,99,5.4,1
0,1,0,0,0,99,5.4,1
0,1,1,0,0,91,5.4,1
0,1,1,0,0,109,5.4,1
0,1,1,0,0,105,5.4,1
0,1,0,0,0,113,5.4,1
0,1,0,0,0,101,5.4,1
0,1,0,0,0,90,5.4,1
0,1,1,0,0,95,5.4,1
0,1,1,0,0,88,5.4,1
0,1,0,0,0,86,5.4,1
0,1,0,0,0,109,5.4,1
0,1,0,0,0,87,5.4,1
0,1,0,0,0,89,5.4,1
0,0,1,0,0,82,5.4,1
0,0,1,0,0,101,5.4,1
0,0,1,0,0,204,5.4,1
0,0,1,0,0,96,5.4,1
0,0,1,0,0,92,5.4,1
0,0,1,0,0,93,5.4,1
0,0,1,0,0,95,5.4,1
0,0,1,0,0,102,5.4,1
0,0,1,0,0,100,5.4,1
0,0,1,0,0,45,5.4,1
0,0,1,0,0,83,5.4,1
0,0,1,0,0,136,5.4,1
0,0,1,0,0,92,5.4,1
0,0,1,0,0,91,5.4,1
0,0,1,0,0,25,5.4,1
0,0,1,0,0,109,5.4,1
0,0,1,0,0,88,5.4,1
0,0,1,0,0,85,5.4,1
0,0,1,0,0,100,5.4,1
0,0,1,0,0,103,5.4,1
0,0,1,0,0,88,5.4,1
0,0,1,0,0,111,5.4,1
0,0,1,0,0,106,5.4,1
0,0,1,0,0,89,5.4,1
0,0,1,0,0,96,5.4,1
0,0,1,0,0,160,5.4,1
0,0,1,0,0,97,5.4,1
0,0,1,0,0,110,5.4,1
0,0,1,0,0,102,5.4,1
0,0,1,0,0,93,5.4,1
0,0,1,0,0,92,5.4,1
0,0,1,0,0,91,5.4,1
0,0,1,0,0,86,5.4,1
0,0,1,0,0,90,5.4,1
0,0,1,0,0,95,5.4,1
0,0,1,0,0,86,5.4,1
0,0,1,0,0,85,5.4,1
0,0,1,0,0,98,5.4,1
0,0,1,0,0,93,5.4,1
0,0,1,0,0,99,5.4,1
0,0,1,0,0,93,5.4,1
0,0,1,0,0,94,5.4,1
0,0,1,0,0,91,5.4,1
0,0,1,0,0,85,5.4,1
0,0,1,0,0,169,5.4,1
0,0,1,0,0,99,5.4,1
0,0,1,0,0,98,5.4,1
0,0,1,0,0,85,5.4,1
0,0,1,0,0,100,5.4,1
0,0,1,0,0,101,5.4,1
0,0,1,0,0,76,5.4,1
0,0,1,0,0,78,5.4,1
0,0,1,0,0,90,5.4,1
0,0,1,0,0,90,5.4,1
0,0,1,0,0,96,5.4,1
0,0,1,0,0,101,5.4,1
0,0,1,0,0,88,5.4,1
0,0,1,0,0,108,5.4,1
0,0,1,0,0,98,5.4,1
0,0,1,0,0,90,5.4,1
0,0,1,0,0,110,5.4,1
0,0,1,0,0,77,5.4,1
0,0,1,0,0,116,5.4,1
0,0,1,0,0,88,5.4,1
0,0,1,0,0,123,5.4,1
0,0,1,0,0,99,5.4,1
0,0,1,0,0,88,5.4,1
0,0,1,0,0,99,5.4,1
0,0,1,0,0,85,5.4,1
0,0,1,0,0,98,5.4,1
0,0,1,0,0,86,5.4,1
0,0,1,0,0,119,5.4,1
0,0,1,0,0,95,5.4,1
0,0,1,0,0,102,5.4,1
0,0,1,0,0,88,5.4,1
0,0,1,0,0,83,5.4,1
0,0,1,0,0,100,5.4,1
0,0,1,0,0,151,5.4,1
0,0,1,0,0,95,5.4,1
0,0,1,0,0,90,5.4,1
0,0,1,0,0,89,5.4,1
0,0,1,0,0,87,5.4,1
0,0,1,0,0,102,5.4,1
0,0,1,0,0,96,5.4,1
0,0,1,0,0,98,5.4,1
0,0,1,0,0,92,5.4,1
0,0,1,0,0,60,5.4,1
0,0,1,0,0,43,5.4,1
0,0,1,0,0,92,5.4,1
0,0,1,0,0,30,5.4,1
0,0,1,0,0,91,5.4,1
0,0,1,0,0,100,5.4,1
0,0,1,0,0,87,5.4,1
0,0,1,0,0,112,5.4,1
0,0,1,0,0,54,5.4,1
0,0,1,0,0,105,5.4,1
0,0,1,0,0,80,5.4,1
0,0,1,0,0,92,5.4,1
0,0,1,0,0,186,5.4,1
0,0,1,0,0,157,5.4,1
0,0,1,0,0,84,5.4,1
0,0,1,0,0,98,5.4,1
0,0,1,0,0,80,5.4,1
0,0,1,0,0,122,5.4,1
0,0,1,0,0,93,5.4,1
0,0,1,0,0,96,5.4,1
0,0,1,0,0,92,5.4,1
0,0,1,0,0,84,5.4,1
0,0,1,0,0,95,5.4,1
0,0,1,0,0,87,5.4,1
0,0,1,0,0,111,5.4,1
0,0,1,0,0,88,5.4,1
0,0,1,0,0,120,5.4,1
0,0,1,0,0,84,5.4,1
0,0,1,0,0,79,5.4,1
0,0,1,0,0,90,5.4,1
0,0,1,0,0,74,5.4,1
0,0,1,0,0,89,5.4,1
0,0,1,0,0,97,5.4,1
0,0,1,0,0,99,5.4,1
0,0,1,0,0,90,5.4,1
0,0,1,0,0,55,5.4,1
0,0,1,0,0,95,5.4,1
0,0,1,0,0,94,5.4,1
0,0,1,0,0,82,5.4,1
0,0,1,0,0,74,5.4,1
0,0,1,0,0,90,5.4,1
0,0,1,0,0,94,5.4,1
0,0,1,0,0,73,5.4,1
0,0,1,0,0,104,5.4,1
0,0,1,0,0,99,5.4,1
0,0,1,0,0,85,5.4,1
0,0,1,0,0,96,5.4,1
0,0,1,0,0,75,5.4,1
0,0,1,0,0,94,5.4,1
0,0,1,0,0,131,5.4,1
0,0,1,0,0,97,5.4,1
0,0,1,0,0,99,5.4,1
0,0,1,0,0,137,5.4,1
0,0,1,0,0,86,5.4,1
0,0,1,0,0,82,5.4,1
0,0,1,0,0,90,5.4,1
0,0,1,0,0,88,5.4,1
0,0,1,0,0,99,5.4,1
0,0,1,0,0,96,5.4,1
0,0,1,0,0,82,5.4,1
0,0,1,0,0,13,5.4,1
0,0,1,0,0,88,5.4,1
0,0,1,0,0,89,5.4,1
0,0,1,0,0,109,5.4,1
0,0,1,0,0,79,5.4,1
0,0,1,0,0,75,5.4,1
0,0,1,0,0,52,5.4,1
0,0,1,0,0,89,5.4,1
0,0,1,0,0,81,5.4,1
0,0,1,0,0,55,5.4,1
0,0,1,0,0,82,5.4,1
0,0,1,0,0,95,5.4,1
0,0,1,0,0,84,5.4,1
0,0,1,0,0,119,5.4,1
0,0,1,0,0,80,5.4,1
0,0,1,0,0,84,5.4,1
0,0,1,0,0,72,5.4,1
0,0,1,0,0,92,5.4,1
0,0,1,0,0,80,5.4,1
0,0,1,0,0,71,5.4,1
0,0,1,0,0,72,5.4,1
0,0,1,0,0,74,5.4,1
0,0,1,0,0,86,5.4,1
0,0,1,0,0,90,5.4,1
0,0,1,0,0,100,5.4,1
0,0,1,0,0,70,5.4,1
0,0,1,0,0,85,5.4,1
0,0,1,0,0,81,5.4,1
0,0,1,0,0,100,5.4,1
0,0,1,0,0,87,5.4,1
0,0,1,0,0,152,5.4,1
0,0,1,0,0,91,5.4,1
0,0,1,0,0,55,5.4,1
0,0,1,0,0,93,5.4,1
0,0,1,0,0,82,5.4,1
0,0,1,0,0,91,5.4,1
0,0,1,0,0,227,5.4,1
0,0,1,0,0,102,5.4,1
0,0,1,0,0,116,5.4,1
0,0,1,0,0,81,5.4,1
0,0,1,0,0,152,5.4,1
0,0,1,0,0,85,5.4,1
0,0,1,0,0,93,5.4,1
0,0,1,0,0,122,5.4,1
0,0,1,0,0,105,5.4,1
0,0,1,0,0,81,5.4,1
0,0,1,0,0,82,5.4,1
0,0,1,0,0,87,5.4,1
0,0,1,0,0,87,5.4,1
0,0,1,0,0,109,5.4,1
0,0,1,0,0,60,5.4,1
0,0,1,0,0,70,5.4,1
0,0,1,0,0,93,5.4,1
0,0,1,0,0,63,5.4,1
0,0,1,0,0,106,5.4,1
0,0,1,0,0,60,5.4,1
0,0,1,0,0,98,5.4,1
0,0,1,0,0,95,5.4,1
0,0,1,0,0,69,5.4,1
0,0,1,0,0,61,5.4,1
0,0,1,0,0,127,5.4,1
0,0,1,0,0,60,5.4,1
0,0,1,0,0,92,5.4,1
0,0,1,0,0,83,5.4,1
0,0,1,0,0,103,5.4,1
0,0,1,0,0,139,5.4,1
0,0,1,0,0,94,5.4,1
0,0,1,0,0,58,5.4,1
0,0,1,0,0,86,5.4,1
0,0,1,0,0,66,5.4,1
0,0,1,0,0,99,5.4,1
0,0,1,0,0,102,5.4,1
0,0,1,0,0,72,5.4,1
0,0,1,0,0,54,5.4,1
0,0,1,0,0,80,5.4,1
0,0,1,0,0,57,5.4,1
0,0,1,0,0,56,5.4,1
0,0,1,0,0,131,5.4,1
0,0,1,0,0,60,5.4,1
0,0,1,0,0,56,5.4,1
0,0,1,0,0,79,5.4,1
0,0,1,0,0,85,5.4,1
0,0,1,0,0,161,5.4,1
0,0,1,0,0,64,5.4,1
0,0,1,0,0,90,5.4,1
0,0,1,0,0,97,5.4,1
0,0,1,0,0,,5.4,1
0,0,1,0,0,89,5.4,1
0,0,1,0,0,78,5.4,1
0,0,1,0,0,94,5.4,1
0,0,1,0,0,86,5.4,1
0,0,1,0,0,60,5.4,1
0,0,1,0,0,89,5.4,1
0,0,1,0,0,2,5.4,1
0,0,1,0,0,152,5.4,1
0,0,1,0,0,50,5.4,1
0,0,1,0,0,68,5.4,1
0,0,1,0,0,75,5.4,1
0,0,1,0,0,79,5.4,1
0,0,1,0,0,82,5.4,1
0,0,1,0,0,98,5.4,1
0,0,1,0,0,88,5.4,1
0,0,1,0,0,75,5.4,1
0,0,1,0,0,90,5.4,1
0,0,0,1,0,98,5.4,1
0,0,0,1,0,85,5.4,1
0,0,0,1,0,88,5.4,1
0,0,0,1,0,104,5.4,1
0,0,0,1,0,104,5.4,1
0,0,0,1,0,72,5.4,1
0,0,0,1,0,92,5.4,1
0,0,0,1,0,75,5.4,1
0,0,0,1,0,90,5.4,1
0,0,0,1,0,91,5.4,1
0,0,0,1,0,90,5.4,1
0,0,0,1,0,89,5.4,1
0,0,0,1,0,84,5.4,1
1,0,0,0,0,92,5.5,1
1,0,0,0,0,92,5.5,1
1,0,0,0,0,96,5.5,1
1,0,0,0,0,102,5.5,1
1,0,1,0,0,135,5.5,1
1,0,0,0,0,94,5.5,1
1,0,0,0,0,94,5.5,1
1,0,1,0,0,164,5.5,1
1,0,0,0,0,99,5.5,1
1,0,0,0,0,56,5.5,1
1,0,0,0,0,120,5.5,1
1,0,0,0,0,165,5.5,1
1,0,0,0,0,90,5.5,1
1,0,0,0,0,92,5.5,1
1,0,0,0,0,90,5.5,1
1,0,0,0,0,90,5.5,1
1,0,0,0,0,98,5.5,1
1,0,1,0,0,88,5.5,1
1,0,0,0,0,52,5.5,1
1,0,0,0,0,95,5.5,1
1,0,0,0,0,94,5.5,1
1,0,1,0,0,132,5.5,1
1,0,0,0,0,100,5.5,1
1,0,0,0,0,84,5.5,1
1,0,0,0,0,91,5.5,1
1,0,0,0,0,86,5.5,1
1,0,0,0,0,102,5.5,1
1,0,0,0,0,99,5.5,1
1,0,0,0,0,86,5.5,1
1,0,0,0,0,89,5.5,1
1,0,0,0,0,110,5.5,1
1,0,0,0,0,110,5.5,1
1,0,0,0,0,111,5.5,1
1,0,0,0,0,83,5.5,1
1,0,0,0,0,89,5.5,1
1,0,0,0,0,73,5.5,1
1,0,0,0,0,91,5.5,1
1,0,0,0,0,97,5.5,1
1,0,0,0,0,95,5.5,1
1,0,0,0,0,90,5.5,1
1,0,0,0,0,105,5.5,1
1,0,0,0,0,124,5.5,1
1,0,0,0,0,103,5.5,1
1,0,0,0,0,85,5.5,1
1,0,0,0,0,77,5.5,1
1,0,0,0,0,93,5.5,1
1,0,0,0,0,90,5.5,1
1,0,0,0,0,91,5.5,1
1,0,1,0,0,98,5.5,1
1,0,0,0,0,93,5.5,1
1,0,0,0,0,80,5.5,1
1,0,0,0,0,151,5.5,1
1,0,0,0,0,89,5.5,1
1,0,0,0,0,116,5.5,1
1,0,0,0,0,98,5.5,1
1,0,0,0,0,71,5.5,1
1,0,0,0,0,60,5.5,1
1,0,0,0,0,110,5.5,1
1,0,0,0,0,50,5.5,1
1,0,0,0,0,,5.5,1
1,0,0,0,0,128,5.5,1
1,0,0,0,0,95,5.5,1
1,0,0,0,0,97,5.5,1
1,0,0,0,0,28,5.5,1
1,0,0,0,0,86,5.5,1
1,0,0,0,0,,5.5,1
1,0,0,0,0,61,5.5,1
1,0,0,0,0,75,5.5,1
1,0,0,0,0,20,5.5,1
1,0,0,0,0,90,5.5,1
1,0,1,0,0,84,5.5,1
1,0,0,0,0,85,5.5,1
1,0,0,0,0,21,5.5,1
1,0,0,0,0,80,5.5,1
1,0,1,0,0,119,5.5,1
1,0,0,0,0,,5.5,1
1,0,1,0,0,127,5.5,1
1,0,0,0,0,21,5.5,1
1,0,0,0,0,112,5.5,1
1,1,0,0,0,38,5.5,1
1,0,0,0,0,63,5.5,1
1,0,0,0,0,58,5.5,1
1,0,0,0,0,118,5.5,1
1,0,0,0,0,90,5.5,1
1,0,0,0,0,,5.5,1
1,0,0,0,0,88,5.5,1
1,0,0,0,0,112,5.5,1
1,0,0,0,0,,5.5,1
1,0,0,0,0,113,5.5,1
1,0,0,0,0,130,5.5,1
1,0,0,0,0,150,5.5,1
1,0,1,0,0,120,5.5,1
0,1,0,0,0,86,5.5,1
0,1,1,0,0,100,5.5,1
0,1,0,0,0,95,5.5,1
0,1,0,0,0,113,5.5,1
0,1,0,0,0,79,5.5,1
0,1,1,0,0,107,5.5,1
0,1,1,0,0,93,5.5,1
0,1,0,0,0,114,5.5,1
0,1,0,0,0,92,5.5,1
0,1,0,0,0,85,5.5,1
0,1,0,0,0,106,5.5,1
0,1,0,0,0,88,5.5,1
0,1,0,0,0,83,5.5,1
0,1,0,0,0,85,5.5,1
0,1,0,0,0,81,5.5,1
0,1,0,0,0,90,5.5,1
0,1,0,0,0,89,5.5,1
0,1,0,0,0,153,5.5,1
0,1,0,0,0,95,5.5,1
0,1,0,0,0,85,5.5,1
0,0,1,0,0,90,5.5,1
0,0,1,0,0,98,5.5,1
0,0,1,0,0,92,5.5,1
0,0,1,0,0,62,5.5,1
0,0,1,0,0,84,5.5,1
0,0,1,0,0,99,5.5,1
0,0,1,0,0,90,5.5,1
0,0,1,0,0,95,5.5,1
0,0,1,0,0,111,5.5,1
0,0,1,0,0,86,5.5,1
0,0,1,0,0,98,5.5,1
0,0,1,0,0,88,5.5,1
0,0,1,0,0,60,5.5,1
0,0,1,0,0,128,5.5,1
0,0,1,0,0,93,5.5,1
0,0,1,0,0,93,5.5,1
0,0,1,0,0,96,5.5,1
0,0,1,0,0,116,5.5,1
0,0,1,0,0,104,5.5,1
